inSize, fSize, paretoSize, maxBeat, avgBeat, maxChord, avgChord, maxStep, avgStep
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
499,1,1,0.44999998807907104,0.44999998807907104,0.7647058963775635,0.7647058963775635,0.1764705926179886,0.1764705926179886
499,1,1,0.44999998807907104,0.44999998807907104,0.7647058963775635,0.7647058963775635,0.1764705926179886,0.1764705926179886
499,1,1,0.44999998807907104,0.44999998807907104,0.7647058963775635,0.7647058963775635,0.1764705926179886,0.1764705926179886
498,2,2,0.44999998807907104,0.375,0.7647058963775635,0.7037815153598785,0.2142857164144516,0.1953781545162201
498,2,2,0.44999998807907104,0.375,0.7647058963775635,0.7037815153598785,0.2142857164144516,0.1953781545162201
496,4,3,0.5,0.4125000014901161,0.7647058963775635,0.7060574293136597,0.4444444477558136,0.2900501862168312
496,4,3,0.5,0.4125000014901161,0.7647058963775635,0.7060574293136597,0.4444444477558136,0.2900501862168312
494,6,3,0.5,0.40000000099341076,0.7647058963775635,0.7128112117449442,0.4444444477558136,0.2652140234907468
493,7,3,0.5,0.39285714285714285,0.7647058963775635,0.707506137234824,0.4444444477558136,0.273658350110054
492,8,4,0.5,0.39375000074505806,0.7804877758026123,0.7166288420557976,0.4444444477558136,0.2760364208370447
489,11,4,0.5,0.38636363636363635,0.7804877758026123,0.7116608023643494,0.4444444477558136,0.2743468365885995
488,12,4,0.5,0.38750000049670535,0.7804877758026123,0.7034921000401179,0.4444444477558136,0.2742118736108144
487,13,4,0.5,0.373076923764669,0.7804877758026123,0.7006593759243305,0.4444444477558136,0.27143367093343
480,20,5,0.5,0.3799999989569187,0.7804877758026123,0.6861440867185593,0.4444444477558136,0.2638627216219902
475,25,6,0.550000011920929,0.37600000083446505,0.8571428656578064,0.6952940082550049,0.4444444477558136,0.2582873994112015
473,27,6,0.550000011920929,0.372222223215633,0.8571428656578064,0.6984224297382213,0.4444444477558136,0.2566675234723974
469,31,7,0.550000011920929,0.372580646026519,0.8571428656578064,0.7026559479774968,0.4444444477558136,0.26067775391763254
466,34,7,0.550000011920929,0.3750000004382694,0.8571428656578064,0.7070561805192161,0.4444444477558136,0.2587488416363211
459,41,8,0.550000011920929,0.3780487808512478,0.8571428656578064,0.7111511942816944,0.4444444477558136,0.2554900998749384
455,45,7,0.550000011920929,0.3777777787711885,0.8571428656578064,0.7123610589239332,0.4444444477558136,0.2553074700964822
449,51,7,0.550000011920929,0.38333333444361595,0.8571428656578064,0.7206529542511585,0.4444444477558136,0.2573862414734036
444,56,8,0.550000011920929,0.3839285722268479,0.8571428656578064,0.7177622414061001,0.4444444477558136,0.2535526768437454
434,66,8,0.6000000238418579,0.3916666672536821,0.8571428656578064,0.723937019254222,0.4444444477558136,0.25217721543528815
430,70,8,0.6000000238418579,0.39500000029802323,0.8571428656578064,0.7208679343972887,0.4444444477558136,0.24900524190493992
421,79,8,0.6000000238418579,0.39620253198508976,0.8571428656578064,0.7238816664188723,0.4444444477558136,0.2483905908427661
411,89,9,0.6000000238418579,0.39775280922316436,0.9069767594337463,0.7279049814417121,0.4444444477558136,0.24520403046286507
401,99,10,0.6000000238418579,0.40050505071577397,0.9090909361839294,0.7292505605052216,0.4444444477558136,0.24217554121607482
386,114,10,0.6000000238418579,0.39956140361334147,0.9090909361839294,0.7267202860430667,0.4444444477558136,0.23828880338553796
375,125,11,0.6000000238418579,0.4016000000238419,0.9090909361839294,0.7248885021209717,0.4444444477558136,0.23530912011861801
355,145,12,0.6000000238418579,0.3996551726398797,0.9090909361839294,0.725622374435951,0.4444444477558136,0.23218593844052018
342,158,13,0.6000000238418579,0.40094936771106116,0.9090909361839294,0.7249472654318507,0.4444444477558136,0.22968308424836473
315,185,15,0.6000000238418579,0.4051351359567127,0.9318181872367859,0.7324195056348234,0.4444444477558136,0.22865311894062404
306,194,16,0.6000000238418579,0.40670103164985005,0.9318181872367859,0.7346748967760617,0.4444444477558136,0.22917898625289043
294,206,16,0.6000000238418579,0.40800970951909,0.9318181872367859,0.734364696787399,0.4444444477558136,0.22744504778275212
279,221,17,0.6000000238418579,0.4099547519807902,0.9318181872367859,0.7368985158285943,0.4444444477558136,0.22692161262439925
270,230,17,0.6000000238418579,0.4117391309660414,0.9318181872367859,0.7400972221208655,0.4444444477558136,0.22706776096121126
256,244,17,0.6000000238418579,0.41086065640947855,0.9318181872367859,0.7380113618784263,0.4444444477558136,0.22575507389350993
250,250,13,0.6000000238418579,0.41100000047683716,0.9534883499145508,0.7398518555164337,0.4444444477558136,0.2263901124894619
232,268,13,0.6000000238418579,0.40895522441436993,0.9534883499145508,0.7379546338942513,0.4444444477558136,0.2253880384864647
217,283,14,0.6000000238418579,0.41183745629374635,0.9534883499145508,0.7403905478046134,0.4444444477558136,0.2255754459504525
209,291,6,0.6000000238418579,0.41185567069709095,1.0,0.7407664935203762,0.4444444477558136,0.22582798497271292
201,299,6,0.6000000238418579,0.4125418063988255,1.0,0.7419551620913987,0.4444444477558136,0.22722174977279427
190,310,6,0.6000000238418579,0.41177419414443356,1.0,0.7428833984559582,0.4444444477558136,0.2278373486332355
180,320,6,0.6000000238418579,0.4100000007078052,1.0,0.7427693977952003,0.4444444477558136,0.2279178619151935
168,332,6,0.6000000238418579,0.4106927716947464,1.0,0.7443542431995093,0.4444444477558136,0.22723816407014089
160,340,7,0.6000000238418579,0.4104411770315731,1.0,0.7457961490925621,0.4444444477558136,0.22839347733294263
151,349,7,0.6000000238418579,0.41131805220784295,1.0,0.7460244489262644,0.4444444477558136,0.2275984218093249
143,357,7,0.6000000238418579,0.4133053227883427,1.0,0.7477965850790008,0.4444444477558136,0.22801672690221908
138,362,8,0.6000000238418579,0.4143646415014293,1.0,0.7492475203387645,0.4444444477558136,0.22920225054354956
134,366,9,0.6000000238418579,0.4142076509490691,1.0,0.749272085278412,0.4444444477558136,0.22958642342051522
131,369,9,0.6000000238418579,0.41504065110916044,1.0,0.7502312054479026,0.4444444477558136,0.23038404045227742
128,372,9,0.6000000238418579,0.4162634415251593,1.0,0.7512542789661756,0.4444444477558136,0.2310080090036956
125,375,9,0.6000000238418579,0.4181333339611689,1.0,0.753585954507192,0.4444444477558136,0.23221182856957118
121,379,9,0.6000000238418579,0.4189973620987819,1.0,0.754902034132965,0.4444444477558136,0.2325477891436982
116,384,9,0.6000000238418579,0.42096354234187555,1.0,0.7570127948808173,0.4444444477558136,0.2325259014420832
114,386,10,0.6000000238418579,0.4226683945313019,1.0,0.7592704110812647,0.4444444477558136,0.2332580484874508
110,390,10,0.6000000238418579,0.4233333341204203,1.0,0.759953201122773,0.4444444477558136,0.2330569062095422
102,398,10,0.6000000238418579,0.4258793977711668,1.0,0.761991310509006,0.4444444477558136,0.23263981929002095
97,403,9,0.6000000238418579,0.42692307780309585,1.0,0.7637024530701838,0.4444444477558136,0.23372543194601614
94,406,9,0.6000000238418579,0.42832512412165186,1.0,0.7651454860647323,0.4444444477558136,0.233744176774483
90,410,9,0.6000000238418579,0.4293902448037776,1.0,0.7663261019602055,0.4444444477558136,0.23376900063055317
83,417,9,0.6000000238418579,0.4296163078263509,1.0,0.7665970612772934,0.4444444477558136,0.23295142642742725
79,421,9,0.6000000238418579,0.42992874194210895,1.0,0.7673861071502794,0.4444444477558136,0.233799228121719
76,424,9,0.6000000238418579,0.43018868010280265,1.0,0.7682279293548386,0.4444444477558136,0.23396745830211998
75,425,9,0.6000000238418579,0.4304705891889684,1.0,0.7694829772500431,0.4444444477558136,0.23434870120357065
70,430,10,0.699999988079071,0.43174418682275817,1.0,0.7716762221136758,0.4444444477558136,0.23504407641499542
67,433,10,0.699999988079071,0.4322170909778075,1.0,0.77220983042728,0.4444444477558136,0.23562535048219405
65,435,6,0.699999988079071,0.43321839173634846,1.0,0.7732959915851725,0.4444444477558136,0.2360665446725385
64,436,6,0.699999988079071,0.4340596339844782,1.0,0.7743260442116938,0.4615384638309479,0.23652439207317086
63,437,6,0.699999988079071,0.4347826097186152,1.0,0.775323109986853,0.4615384638309479,0.236816782342351
60,440,6,0.699999988079071,0.43579545556144283,1.0,0.7769735131751407,0.4615384638309479,0.23727571286938406
59,441,6,0.699999988079071,0.4362811802331012,1.0,0.7769344355784306,0.4615384638309479,0.237805199291971
56,444,6,0.699999988079071,0.4365991002267545,1.0,0.7773666967142809,0.4615384638309479,0.23773403395269369
55,445,7,0.699999988079071,0.43820224822906967,1.0,0.7782018803478626,0.4615384638309479,0.23779377987545527
51,449,7,0.699999988079071,0.4405345222466773,1.0,0.7791855283463187,0.4615384638309479,0.2375019164154418
50,450,7,0.699999988079071,0.44100000109937454,1.0,0.7798159968852997,0.4615384638309479,0.2375907658206092
48,452,8,0.699999988079071,0.4417035410889482,1.023809552192688,0.7809029992966525,0.4615384638309479,0.23818526773062426
46,454,8,0.699999988079071,0.44295154321561303,1.023809552192688,0.7822465062929145,0.4615384638309479,0.2383957332582726
44,456,8,0.699999988079071,0.44396929972265897,1.023809552192688,0.7826587969535276,0.4615384638309479,0.23894247839129285
42,458,9,0.699999988079071,0.44530567832649015,1.023809552192688,0.7829632824164812,0.4615384638309479,0.23926880967083455
40,460,9,0.699999988079071,0.44586956675933753,1.023809552192688,0.7832039523383846,0.4615384638309479,0.23937614241048047
38,462,9,0.699999988079071,0.44599567256964645,1.023809552192688,0.7838791188223537,0.4615384638309479,0.2395355554531405
36,464,9,0.699999988079071,0.44719827746779756,1.0952380895614624,0.7849461725302811,0.4615384638309479,0.23979491966872893
35,465,9,0.699999988079071,0.44806451771848943,1.0952380895614624,0.7854049731326359,0.4615384638309479,0.23969232194846676
33,467,9,0.699999988079071,0.4490364042032965,1.0952380895614624,0.7866370219745269,0.4615384638309479,0.23991367930837565
33,467,9,0.699999988079071,0.44925053701666234,1.0952380895614624,0.7860737583366656,0.4615384638309479,0.24138557060563845
33,467,9,0.699999988079071,0.4495717361728946,1.0952380895614624,0.7861152102400966,0.4615384638309479,0.241448075424808
33,467,9,0.699999988079071,0.449678802515761,1.0952380895614624,0.7866231961219673,0.4615384638309479,0.24148036528386702
