inSize, fSize, paretoSize, maxBeat, avgBeat, maxChord, avgChord, maxStep, avgStep
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
499,1,1,0.3499999940395355,0.3499999940395355,0.5833333134651184,0.5833333134651184,0.1875,0.1875
499,1,1,0.3499999940395355,0.3499999940395355,0.5833333134651184,0.5833333134651184,0.1875,0.1875
499,1,1,0.3499999940395355,0.3499999940395355,0.5833333134651184,0.5833333134651184,0.1875,0.1875
499,1,1,0.3499999940395355,0.3499999940395355,0.5833333134651184,0.5833333134651184,0.1875,0.1875
498,2,2,0.3499999940395355,0.29999999701976776,0.717391312122345,0.6503623127937317,0.1875,0.18070652335882187
498,2,2,0.3499999940395355,0.29999999701976776,0.717391312122345,0.6503623127937317,0.1875,0.18070652335882187
497,3,1,0.5,0.36666666467984516,0.7291666865348816,0.676630437374115,0.2083333283662796,0.18991545836130777
494,6,2,0.5,0.3416666661699613,0.7291666865348816,0.659513016541799,0.24444444477558136,0.20094669858614603
494,6,2,0.5,0.3416666661699613,0.7291666865348816,0.659513016541799,0.24444444477558136,0.20094669858614603
491,9,4,0.5,0.3444444454378552,0.8372092843055725,0.7025644779205322,0.2857142984867096,0.2225580463806788
490,10,5,0.5,0.3500000014901161,0.8372092843055725,0.7067761123180389,0.2857142984867096,0.22583415657281875
484,16,5,0.5,0.3531250013038516,0.8372092843055725,0.6847869269549847,0.2857142984867096,0.2157658813521266
475,25,7,0.5,0.3540000015497208,0.8372092843055725,0.67431223154068,0.2954545319080353,0.23077719688415527
464,36,9,0.5,0.3583333355685075,0.8372092843055725,0.676980992158254,0.2978723347187042,0.23039322884546387
460,40,9,0.5,0.35750000216066835,0.8372092843055725,0.6763484954833985,0.2978723347187042,0.2240981437265873
451,49,9,0.5,0.36326530727804923,0.8372092843055725,0.6624799011921396,0.32608696818351746,0.2229181929510467
438,62,10,0.5,0.3653225809816391,0.8372092843055725,0.6638889870335979,0.32608696818351746,0.22119299454554434
422,78,11,0.5,0.36538461595773697,0.8372092843055725,0.6631388610754257,0.32608696818351746,0.21757914765905112
411,89,11,0.5,0.3674157310402795,0.8372092843055725,0.6618279292342368,0.32608696818351746,0.21992721559291475
405,95,11,0.5,0.36631579006973064,0.8372092843055725,0.6583168111349407,0.32608696818351746,0.2194562622591069
396,104,12,0.550000011920929,0.3697115390633161,0.8372092843055725,0.6633484174425786,0.32608696818351746,0.2187877888433062
390,110,12,0.550000011920929,0.37000000083988366,0.8372092843055725,0.6587674084034834,0.32608696818351746,0.21756193780086258
386,114,12,0.550000011920929,0.3671052641513055,0.8372092843055725,0.6570084761632117,0.32608696818351746,0.21678844074669637
370,130,13,0.550000011920929,0.3688461551299462,0.8372092843055725,0.6534394445327613,0.32608696818351746,0.21736698018816802
364,136,14,0.550000011920929,0.3709558833609609,0.8372092843055725,0.6558318999322021,0.32608696818351746,0.2159254664883894
352,148,16,0.550000011920929,0.36790540653306086,0.8372092843055725,0.6518502738830205,0.3863636255264282,0.21764923017975446
345,155,14,0.550000011920929,0.36935483967104266,0.8372092843055725,0.6529104082815109,0.3863636255264282,0.21726516913021765
326,174,15,0.550000011920929,0.3701149434193797,0.8372092843055725,0.6488361487100864,0.3863636255264282,0.22021771646265326
314,186,15,0.550000011920929,0.3698924741437358,0.8372092843055725,0.6461997088245166,0.3863636255264282,0.21825941656065243
304,196,15,0.550000011920929,0.3696428582984574,0.8372092843055725,0.6431595947669477,0.3863636255264282,0.21686645897523482
293,207,16,0.550000011920929,0.36956521854308494,0.8372092843055725,0.6425864612998594,0.3863636255264282,0.2152523883946852
279,221,12,0.550000011920929,0.36990950334126055,0.8372092843055725,0.6434316805045529,0.3863636255264282,0.21570146181599587
265,235,8,0.550000011920929,0.3704255329801681,0.8372092843055725,0.6437187818770713,0.3863636255264282,0.21584009303057447
248,252,9,0.550000011920929,0.37202381035165183,0.8541666865348816,0.6438453645696716,0.3863636255264282,0.2150058112151566
236,264,9,0.550000011920929,0.37291666741172474,0.8541666865348816,0.6459790992014336,0.3863636255264282,0.21349529837342826
226,274,9,0.550000011920929,0.37299270133902557,0.8541666865348816,0.6459208211324511,0.3863636255264282,0.2133760141467091
216,284,9,0.550000011920929,0.3720070429041352,0.8541666865348816,0.643330773312441,0.3863636255264282,0.2136032044310385
202,298,9,0.550000011920929,0.371644296002068,0.8541666865348816,0.6421420835208573,0.3863636255264282,0.2133531346667133
192,308,9,0.550000011920929,0.3715909097295303,0.8541666865348816,0.6419165297955661,0.3863636255264282,0.21317000583104498
190,310,9,0.550000011920929,0.3714516135954088,0.8541666865348816,0.6417830827736085,0.3863636255264282,0.21294862760170813
184,316,9,0.550000011920929,0.37215189946980415,0.8541666865348816,0.6424565691548058,0.3863636255264282,0.21288183715807485
179,321,9,0.550000011920929,0.37211838076790543,0.8541666865348816,0.642301294383973,0.3863636255264282,0.21306269258446411
173,327,9,0.550000011920929,0.37232415965937693,0.8541666865348816,0.6421982087308843,0.3863636255264282,0.21319861170075355
167,333,9,0.550000011920929,0.37342342403199935,0.8541666865348816,0.6435274586484239,0.3863636255264282,0.21299826702824584
161,339,9,0.550000011920929,0.373451328031433,0.8541666865348816,0.6431315460387936,0.3863636255264282,0.21314190950101808
158,342,9,0.550000011920929,0.37324561457536376,0.8541666865348816,0.642240590432234,0.3863636255264282,0.21424935612152193
154,346,9,0.550000011920929,0.3732658964016534,0.8541666865348816,0.6415762361246726,0.3863636255264282,0.21469340484180202
150,350,9,0.550000011920929,0.37342857182025907,0.8541666865348816,0.6408840073006493,0.3863636255264282,0.21475496349590165
147,353,9,0.550000011920929,0.3735127481961723,0.8541666865348816,0.6401588363789297,0.3863636255264282,0.2144643169835674
147,353,9,0.550000011920929,0.3739376773915277,0.8541666865348816,0.6405770939909365,0.3863636255264282,0.2149108005186316
143,357,9,0.550000011920929,0.3729691880674255,0.8541666865348816,0.6404122878022555,0.3863636255264282,0.2153907681004006
140,360,9,0.550000011920929,0.3733333337224192,0.8541666865348816,0.6406676623556349,0.42500001192092896,0.21685759634193447
138,362,9,0.550000011920929,0.3727900556684858,0.8541666865348816,0.6410076474945848,0.42500001192092896,0.21681873061956622
133,367,9,0.550000011920929,0.37261580418013746,0.8541666865348816,0.6401226961482773,0.42500001192092896,0.21733019598417125
128,372,9,0.550000011920929,0.37204301120933664,0.8541666865348816,0.6391338158839492,0.42500001192092896,0.21747145631540848
125,375,9,0.550000011920929,0.3718666671514511,0.8541666865348816,0.6391202286879222,0.42500001192092896,0.21764253741502762
122,378,9,0.550000011920929,0.37182539729056535,0.8541666865348816,0.6390511604843947,0.42500001192092896,0.2176288509613307
119,381,9,0.550000011920929,0.3724409453277513,0.8541666865348816,0.6399560169441494,0.42500001192092896,0.21774217586113712
118,382,9,0.550000011920929,0.3721204192928619,0.8541666865348816,0.6395896399364421,0.42500001192092896,0.2177720829181334
115,385,9,0.550000011920929,0.37233766274792807,0.8541666865348816,0.6402668592991767,0.42500001192092896,0.21802642695702515
113,387,9,0.550000011920929,0.3729974163518088,0.8541666865348816,0.6408362534927151,0.42500001192092896,0.21860149928226644
110,390,9,0.550000011920929,0.3730769232679636,0.8541666865348816,0.640973356901071,0.42500001192092896,0.21911999019674766
108,392,9,0.550000011920929,0.37270408180751363,0.8541666865348816,0.6409414634108543,0.42500001192092896,0.219043697724689
107,393,9,0.550000011920929,0.3727735370852565,0.8541666865348816,0.6413921354381182,0.42500001192092896,0.2190517855774962
105,395,9,0.550000011920929,0.3725316457733323,0.8541666865348816,0.6409399390220643,0.42500001192092896,0.21894477230461337
102,398,8,0.550000011920929,0.37361809060950973,0.8541666865348816,0.6423941238142138,0.42500001192092896,0.21958630582570432
101,399,8,0.550000011920929,0.37355889738502357,0.8541666865348816,0.6425139815885023,0.42500001192092896,0.21963301840656085
97,403,8,0.550000011920929,0.3733250621900369,0.8541666865348816,0.642403079173701,0.42500001192092896,0.21928036573433107
95,405,9,0.550000011920929,0.37382716061892335,0.8541666865348816,0.6422469922053962,0.42500001192092896,0.2198763250016872
93,407,10,0.550000011920929,0.3742014743039883,0.8541666865348816,0.641814165165149,0.42500001192092896,0.22046115329942187
91,409,10,0.550000011920929,0.3745721272559504,0.8541666865348816,0.6422960235757758,0.42500001192092896,0.22038436684675497
89,411,10,0.550000011920929,0.3746958638919821,0.8541666865348816,0.642384886524103,0.42500001192092896,0.22070802822527805
88,412,10,0.550000011920929,0.375121359324571,0.8541666865348816,0.6430708455663283,0.42500001192092896,0.22071507451965391
88,412,10,0.550000011920929,0.37524271850447055,0.8541666865348816,0.643631672179236,0.42500001192092896,0.22102306954996678
86,414,10,0.550000011920929,0.3752415459513088,0.8541666865348816,0.6435482278106294,0.42500001192092896,0.2210405314350186
84,416,11,0.550000011920929,0.3762019230052829,0.8541666865348816,0.6452074760857683,0.42500001192092896,0.2223240073877745
80,420,11,0.550000011920929,0.37642857134342195,0.8541666865348816,0.6454222313704945,0.4651162922382355,0.22323589025154
76,424,11,0.550000011920929,0.3768867923403686,0.8541666865348816,0.6453874286193892,0.4651162922382355,0.22331484046957964
75,425,11,0.550000011920929,0.37658823525204377,0.8541666865348816,0.6461576003888074,0.4651162922382355,0.22342664867639542
75,425,11,0.550000011920929,0.37658823525204377,0.8541666865348816,0.6461576003888074,0.4651162922382355,0.22342664867639542
74,426,11,0.550000011920929,0.3761737088677189,0.8541666865348816,0.6469024599577899,0.4651162922382355,0.22417087546886413
73,427,11,0.550000011920929,0.37634660413519283,0.8541666865348816,0.6469842298109023,0.4651162922382355,0.2243910415983591
72,428,11,0.550000011920929,0.37663551386898364,0.8541666865348816,0.6473709489001291,0.4651162922382355,0.2244021995776446
72,428,12,0.550000011920929,0.3767523363267428,0.9583333134651184,0.6482471171244283,0.4651162922382355,0.2243535235767888
72,428,12,0.550000011920929,0.37651869141122446,0.9583333134651184,0.6486953758051462,0.4651162922382355,0.22446261306302012
