inSize, fSize, paretoSize, maxBeat, avgBeat, maxChord, avgChord, maxStep, avgStep
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
499,1,1,0.25,0.25,0.6285714507102966,0.6285714507102966,0.4571428596973419,0.4571428596973419
499,1,1,0.25,0.25,0.6285714507102966,0.6285714507102966,0.4571428596973419,0.4571428596973419
499,1,1,0.25,0.25,0.6285714507102966,0.6285714507102966,0.4571428596973419,0.4571428596973419
498,2,2,0.3499999940395355,0.29999999701976776,0.7560975551605225,0.6923345029354095,0.4571428596973419,0.36271777749061584
497,3,3,0.3499999940395355,0.3166666626930237,0.7560975551605225,0.6679055492083231,0.4571428596973419,0.3449864586194356
492,8,6,0.3499999940395355,0.2562500014901161,0.8372092843055725,0.6358313597738743,0.59375,0.3614863231778145
491,9,7,0.3499999940395355,0.25555555688010323,0.8372092843055725,0.6401834322346581,0.59375,0.3574322859446208
487,13,7,0.3499999940395355,0.2346153872517439,0.8372092843055725,0.638730885890814,0.59375,0.37824520697960484
479,21,9,0.3499999940395355,0.22619047956097693,0.8372092843055725,0.6243396585895902,0.59375,0.34671502666813986
473,27,8,0.4000000059604645,0.23148148520677178,0.8372092843055725,0.6288190241213198,0.59375,0.3568547837160252
465,35,9,0.4000000059604645,0.2428571461566857,0.8372092843055725,0.6378068617412023,0.59375,0.33939947528498515
454,46,6,0.4000000059604645,0.2554347864149705,0.8500000238418579,0.6589438409908958,0.59375,0.32860611865054007
446,54,6,0.4000000059604645,0.24814815163888312,0.8500000238418579,0.6582521779669656,0.59375,0.324253433280521
439,61,7,0.44999998807907104,0.2540983641367467,0.8500000238418579,0.6594997141204897,0.59375,0.31833357767003484
432,68,8,0.44999998807907104,0.2610294154352125,0.8500000238418579,0.6712703419958844,0.59375,0.3139618952922961
430,70,8,0.44999998807907104,0.26285714650792735,0.8500000238418579,0.6724475771188736,0.59375,0.3112283419285502
424,76,8,0.44999998807907104,0.26315789841311543,0.8500000238418579,0.6728377855922046,0.59375,0.3081746411166693
421,79,8,0.44999998807907104,0.2670886113862448,0.8500000238418579,0.6751622365245337,0.59375,0.31015301542946055
416,84,8,0.44999998807907104,0.2666666703742175,0.8500000238418579,0.6762824140134311,0.59375,0.3064163736999035
411,89,8,0.44999998807907104,0.26910112731242447,0.8500000238418579,0.6819196149204554,0.59375,0.306562901212928
400,100,8,0.44999998807907104,0.26650000363588333,0.8500000238418579,0.6812085187435151,0.59375,0.3032877250015736
392,108,9,0.44999998807907104,0.2662037072910203,0.9090909361839294,0.6839113116816238,0.59375,0.3004944346569203
388,112,9,0.44999998807907104,0.26294643212375896,0.9090909361839294,0.6828219470168863,0.59375,0.29869106212364777
378,122,9,0.44999998807907104,0.25860656092523554,0.9090909361839294,0.6811193887327538,0.59375,0.2938985150368487
365,135,9,0.44999998807907104,0.2529629665116469,0.9090909361839294,0.6736325486942574,0.59375,0.28785855019534073
348,152,9,0.44999998807907104,0.24769737189145466,0.9090909361839294,0.669304362057071,0.59375,0.2831445106942403
333,167,9,0.44999998807907104,0.24820359615597895,0.9090909361839294,0.6716361095805368,0.59375,0.2792019606707339
320,180,9,0.44999998807907104,0.24638889220853646,0.9090909361839294,0.6726856695281135,0.59375,0.27611512922578385
307,193,10,0.44999998807907104,0.24663212769930226,0.9090909361839294,0.6758195019756574,0.59375,0.2756284642096011
293,207,10,0.44999998807907104,0.2454106313702853,0.9090909361839294,0.6771483026840837,0.59375,0.2742747349151667
280,220,10,0.44999998807907104,0.24500000353225254,0.9090909361839294,0.675984923677011,0.59375,0.2748411889103326
268,232,10,0.44999998807907104,0.24461207248206282,0.9090909361839294,0.6770462589017276,0.59375,0.27405652647902223
263,237,10,0.44999998807907104,0.24451477148173228,0.9090909361839294,0.6777992987934547,0.59375,0.27398186287044973
256,244,10,0.44999998807907104,0.2436475445531675,0.9090909361839294,0.6785043692979656,0.59375,0.2737544040333052
235,265,10,0.44999998807907104,0.24207547516474184,0.9090909361839294,0.6794332133149201,0.59375,0.2727964919693065
220,280,11,0.44999998807907104,0.23982143195878183,0.9090909361839294,0.6807620902146612,0.59375,0.27180410639515945
209,291,11,0.44999998807907104,0.24089347420074686,0.9090909361839294,0.6821000468485134,0.59375,0.27140296273624775
197,303,12,0.44999998807907104,0.2422442278108581,0.9090909361839294,0.6865114218527728,0.59375,0.27189138521849127
189,311,12,0.44999998807907104,0.24163987475576124,0.9090909361839294,0.6869974127728072,0.59375,0.27077592875796497
178,322,14,0.44999998807907104,0.2423913077283535,0.9090909361839294,0.6905140339032464,0.59375,0.27052612149197125
164,336,14,0.44999998807907104,0.24077381294531128,0.9090909361839294,0.6920470931522903,0.59375,0.26988295492316994
155,345,14,0.44999998807907104,0.2404347860402819,0.9090909361839294,0.6927341066408849,0.59375,0.2693689382162647
152,348,12,0.44999998807907104,0.2409482792383809,0.9090909361839294,0.6945347026333042,0.59375,0.26898933309076845
145,355,12,0.44999998807907104,0.2418309892462173,0.9090909361839294,0.6956540121159084,0.59375,0.26934791354226395
138,362,12,0.44999998807907104,0.2417127105062673,0.9090909361839294,0.6969124381713445,0.59375,0.269148920204758
134,366,13,0.44999998807907104,0.24207650604428815,0.9090909361839294,0.697451645152165,0.59375,0.2691550199044207
133,367,13,0.44999998807907104,0.241961856172179,0.9090909361839294,0.6975948286803607,0.59375,0.26910282638969474
126,374,13,0.44999998807907104,0.241443853576314,0.9090909361839294,0.6976480015458908,0.59375,0.26900343369832014
120,380,13,0.44999998807907104,0.24131579274605763,0.9090909361839294,0.6988448558669341,0.59375,0.26877742833212803
115,385,13,0.44999998807907104,0.24129870457502153,0.9090909361839294,0.6986538368386107,0.59375,0.26936034045436164
108,392,13,0.44999998807907104,0.24132653387567524,0.9090909361839294,0.7000172831574265,0.59375,0.26928312840814494
102,398,13,0.44999998807907104,0.2413316615880584,0.9090909361839294,0.7010900126629739,0.59375,0.2692326482516437
93,407,14,0.44999998807907104,0.24078624405387872,0.9090909361839294,0.702244660924635,0.59375,0.26936338505082985
89,411,14,0.44999998807907104,0.24063260665666447,0.9090909361839294,0.7030180702824372,0.59375,0.2689820353639677
84,416,14,0.44999998807907104,0.2405048109179076,0.9090909361839294,0.7031291771966678,0.59375,0.26854933031763023
83,417,14,0.44999998807907104,0.24160671781757467,0.9090909361839294,0.7040252967132367,0.59375,0.26973703735881
82,418,15,0.44999998807907104,0.24210526631102322,0.949999988079071,0.7054578051612708,0.59375,0.27017217215025824
79,421,15,0.44999998807907104,0.2422802881769075,0.949999988079071,0.7067993359016409,0.59375,0.2709516650707308
77,423,13,0.44999998807907104,0.24290780454486538,0.9523809552192688,0.7081215294963079,0.59375,0.27178127676178093
75,425,13,0.44999998807907104,0.2431764737209853,0.9523809552192688,0.708857035707025,0.59375,0.2714219381178127
73,427,13,0.44999998807907104,0.243559722136488,0.9523809552192688,0.7083890628619273,0.59375,0.27203085655630055
71,429,13,0.44999998807907104,0.2435897467419123,0.9523809552192688,0.7083765975523106,0.59375,0.2721658511942639
71,429,13,0.44999998807907104,0.24382284699585333,0.9523809552192688,0.708683373211147,0.59375,0.272232380849776
71,429,13,0.44999998807907104,0.2442890474690007,0.9523809552192688,0.7087393718443828,0.59375,0.27314528631858337
68,432,14,0.44999998807907104,0.2437500031751201,0.9523809552192688,0.7082436508326618,0.59375,0.27413663174957037
66,434,14,0.44999998807907104,0.2435483902709962,0.9523809552192688,0.7085408102806812,0.59375,0.2737635681019401
64,436,14,0.44999998807907104,0.24403670041420317,0.9523809552192688,0.7098764614501131,0.59375,0.2742320575640289
64,436,14,0.44999998807907104,0.2442660581986975,0.9523809552192688,0.7095167650542128,0.59375,0.27484750785275336
63,437,14,0.44999998807907104,0.24485126169274818,0.9523809552192688,0.7100006602448784,0.59375,0.27504468509752633
61,439,14,0.44999998807907104,0.24487471835929603,0.9523809552192688,0.7099435647147663,0.59375,0.2751017844554775
59,441,14,0.44999998807907104,0.2452380983855854,0.9523809552192688,0.7097598537295854,0.59375,0.2749324133471837
57,443,14,0.44999998807907104,0.2453724636231669,0.9523809552192688,0.7095736441440023,0.59375,0.27486865215726686
54,446,14,0.44999998807907104,0.24551569826633673,0.9523809552192688,0.709581449961983,0.59375,0.2756970845530386
52,448,14,0.44999998807907104,0.24553571747050487,0.9523809552192688,0.7099140814638564,0.59375,0.2755823654255697
50,450,15,0.44999998807907104,0.2455555587593052,0.9523809552192688,0.7095141704877218,0.59375,0.2768681240412924
50,450,15,0.44999998807907104,0.24577778100139566,0.9523809552192688,0.7097064991792043,0.59375,0.2774587541487482
49,451,15,0.44999998807907104,0.24611973715429825,0.9523809552192688,0.7091244321704704,0.59375,0.2788155296953713
46,454,15,0.44999998807907104,0.24614537769050587,0.9523809552192688,0.7090297561910184,0.59375,0.2790603756838958
46,454,15,0.44999998807907104,0.24647577414658364,0.9523809552192688,0.7091756629786302,0.59375,0.279349991534775
45,455,15,0.44999998807907104,0.24681319000793028,0.9523809552192688,0.7088122394713726,0.59375,0.2801764649676753
43,457,15,0.44999998807907104,0.24693654584382504,0.9523809552192688,0.7088391013296741,0.59375,0.28064706099894166
43,457,15,0.44999998807907104,0.24715536421152642,0.9523809552192688,0.7090276183002104,0.59375,0.280810133926978
43,457,15,0.44999998807907104,0.2472647733953771,0.9523809552192688,0.7089571731747892,0.59375,0.28156898172339934
42,458,15,0.44999998807907104,0.24737991583757266,0.9523809552192688,0.7089561133535668,0.59375,0.28137932132164983
41,459,15,0.44999998807907104,0.24727669162655447,0.9523809552192688,0.7089960188777359,0.59375,0.28121192727343447
39,461,15,0.44999998807907104,0.24804772552175533,0.9523809552192688,0.7081284337473019,0.59375,0.2823096311079447
38,462,16,0.44999998807907104,0.24913420226602329,0.9523809552192688,0.7091994497812155,0.59375,0.28311377660536663
38,462,15,0.44999998807907104,0.24956710270537444,0.9523809552192688,0.7096830905128867,0.59375,0.28359377287425
36,464,16,0.44999998807907104,0.25032327894185635,1.0,0.7102524940695228,0.59375,0.28376105347455577
