inSize, fSize, paretoSize, maxBeat, avgBeat, maxChord, avgChord, maxStep, avgStep
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
499,1,1,0.20000000298023224,0.20000000298023224,0.5555555820465088,0.5555555820465088,0.3333333432674408,0.3333333432674408
499,1,1,0.20000000298023224,0.20000000298023224,0.5555555820465088,0.5555555820465088,0.3333333432674408,0.3333333432674408
499,1,1,0.20000000298023224,0.20000000298023224,0.5555555820465088,0.5555555820465088,0.3333333432674408,0.3333333432674408
497,3,2,0.25,0.21666666865348816,0.6315789222717285,0.6062378088633219,0.42105263471603394,0.3742690086364746
496,4,3,0.3499999940395355,0.25,0.6315789222717285,0.6080874502658844,0.42105263471603394,0.34320175647735596
492,8,3,0.5,0.28749999962747097,0.7317073345184326,0.6199701800942421,0.42105263471603394,0.30218574218451977
491,9,3,0.5,0.28333333300219643,0.7317073345184326,0.615412089559767,0.42105263471603394,0.3007732911242379
490,10,4,0.5,0.28999999910593033,0.7727272510528564,0.6311436057090759,0.42105263471603394,0.3047868713736534
488,12,5,0.5,0.30833333109815914,0.7727272510528564,0.6490386525789896,0.42105263471603394,0.3154846169054508
483,17,6,0.5,0.3323529388974695,0.8181818127632141,0.6548599846222821,0.42105263471603394,0.3011263968313442
481,19,6,0.5,0.3236842084872095,0.8181818127632141,0.6502742704592253,0.42105263471603394,0.30029092023247167
478,22,7,0.5,0.309090907600793,0.8181818127632141,0.6499927341938019,0.42105263471603394,0.29548431120135565
475,25,8,0.5,0.30999999880790713,0.8181818127632141,0.6492029082775116,0.42105263471603394,0.2963052636384964
469,31,8,0.5,0.2983870958128283,0.8181818127632141,0.6455414583606105,0.42105263471603394,0.2840182598560087
464,36,7,0.5,0.3013888883093993,0.8809523582458496,0.6527786519792345,0.42105263471603394,0.27539655938744545
455,45,9,0.5,0.311111111442248,0.8809523582458496,0.6571817557017009,0.42105263471603394,0.2644454624917772
447,53,9,0.5,0.3066037744283676,0.8809523582458496,0.6494401310974697,0.42105263471603394,0.27420355857543227
443,57,9,0.5,0.3017543873243165,0.8809523582458496,0.6453901131947836,0.42105263471603394,0.2747640364002763
433,67,10,0.5,0.2962686586291043,0.8809523582458496,0.6425742916206816,0.42105263471603394,0.2735828775078503
429,71,10,0.5,0.2992957763268914,0.8809523582458496,0.6395764669901888,0.42105263471603394,0.27278584304829717
420,80,10,0.5,0.29250000230968,0.8809523582458496,0.6329914502799511,0.42105263471603394,0.2678175736218691
410,90,10,0.5,0.28777777991361086,0.8809523582458496,0.6338183333476385,0.42105263471603394,0.26297784795363743
398,102,10,0.5,0.28774510053735153,0.8809523582458496,0.6366644504607892,0.42105263471603394,0.25939355644525264
386,114,10,0.5,0.2877193007683545,0.8809523582458496,0.6391039480242813,0.42105263471603394,0.25942011661174
374,126,10,0.5,0.283333335958776,0.8809523582458496,0.6364309721522861,0.42105263471603394,0.2563920191356114
360,140,11,0.5,0.2821428598037788,0.8809523582458496,0.6374557931508337,0.42105263471603394,0.2572039686143398
345,155,11,0.5,0.28193548655798356,0.8809523582458496,0.6397438804949483,0.42105263471603394,0.25654773000747927
339,161,12,0.5,0.2804347853066388,0.8809523582458496,0.6395535019243727,0.42105263471603394,0.2568768097191864
327,173,13,0.550000011920929,0.2817919104214693,0.8809523582458496,0.640280216760029,0.42105263471603394,0.2566589363393067
308,192,13,0.550000011920929,0.2815104197555532,0.8809523582458496,0.6380639254736403,0.42105263471603394,0.2537839184515178
293,207,14,0.550000011920929,0.28188406103763025,0.9090909361839294,0.639996154728719,0.42105263471603394,0.2524858327303532
280,220,14,0.550000011920929,0.28409091205420817,0.9090909361839294,0.6420540045608174,0.42105263471603394,0.25307535393671554
271,229,14,0.550000011920929,0.28515284152205334,0.9090909361839294,0.6427554717230485,0.46341463923454285,0.25404524536372275
264,236,10,0.550000011920929,0.2862288166879345,0.9090909361839294,0.6448168216620461,0.46341463923454285,0.25419305201809284
249,251,10,0.550000011920929,0.28605577992312464,0.9090909361839294,0.6444737930221861,0.46341463923454285,0.2540151696518598
242,258,9,0.550000011920929,0.2875969022541314,0.9090909361839294,0.6478201445452002,0.46341463923454285,0.25519977094129076
231,269,9,0.550000011920929,0.28754647138448897,0.9090909361839294,0.6488493365204467,0.46341463923454285,0.25543877299611895
225,275,9,0.550000011920929,0.287636366608468,0.9090909361839294,0.649580188556151,0.46341463923454285,0.2558678697997874
219,281,9,0.550000011920929,0.2866548072427405,0.9090909361839294,0.6499150396453952,0.46341463923454285,0.25677330373020785
210,290,10,0.550000011920929,0.2872413822931462,0.9090909361839294,0.6500838398933411,0.46341463923454285,0.2568748605148546
200,300,10,0.550000011920929,0.2863333362961809,0.9090909361839294,0.6517931665976843,0.46341463923454285,0.25658509264389673
194,306,10,0.550000011920929,0.28643791149887776,0.9090909361839294,0.6522321523794161,0.46341463923454285,0.2564147437612216
186,314,10,0.550000011920929,0.28662420682324347,0.9090909361839294,0.653007818824926,0.46341463923454285,0.25628329262991617
178,322,10,0.550000011920929,0.2858695682739804,0.9090909361839294,0.6527847830923448,0.46341463923454285,0.25588144024151455
167,333,10,0.550000011920929,0.28528528838410033,0.9090909361839294,0.6550161526188836,0.46341463923454285,0.25554669037595523
156,344,10,0.550000011920929,0.28430232874572625,0.9090909361839294,0.6555075175020584,0.46341463923454285,0.25520338798158393
151,349,10,0.550000011920929,0.2836676249040403,0.9090909361839294,0.6544455944808643,0.46341463923454285,0.25509472985493076
149,351,10,0.550000011920929,0.283903137072284,0.9090909361839294,0.6539908807162206,0.46341463923454285,0.25611993288382506
146,354,10,0.550000011920929,0.28474576587099476,0.9090909361839294,0.654929862520789,0.46341463923454285,0.2566611671262542
140,360,10,0.550000011920929,0.2850000031395919,0.9090909361839294,0.6543931525614527,0.46341463923454285,0.25703625890115894
136,364,10,0.550000011920929,0.2861263768460888,0.9090909361839294,0.655268234374759,0.46341463923454285,0.2575546787580946
134,366,10,0.550000011920929,0.2860655769644702,0.9090909361839294,0.6550407377911396,0.46341463923454285,0.2575133963197958
131,369,10,0.550000011920929,0.2860433636662275,0.9090909361839294,0.6544548177783728,0.46341463923454285,0.2581679466051784
127,373,10,0.550000011920929,0.286461129195329,0.9090909361839294,0.6556629663178493,0.46341463923454285,0.25854809985723315
125,375,10,0.550000011920929,0.2870666698316733,0.9090909361839294,0.655944546143214,0.46341463923454285,0.25870775171120963
121,379,11,0.550000011920929,0.2874670216327135,0.9090909361839294,0.656585984069628,0.46341463923454285,0.25972094475279384
119,381,11,0.550000011920929,0.28740157798089067,0.9090909361839294,0.6565336620244454,0.46341463923454285,0.25953024406758507
113,387,11,0.550000011920929,0.2874677034638803,0.9090909361839294,0.6575580078348017,0.46341463923454285,0.25951633088348447
113,387,12,0.550000011920929,0.28850129513353956,0.9090909361839294,0.6588404371910933,0.46341463923454285,0.2602442700887527
106,394,12,0.550000011920929,0.2893401046524647,0.9090909361839294,0.6600147876793963,0.46341463923454285,0.260391731703947
101,399,12,0.550000011920929,0.28972431392710013,0.9090909361839294,0.6603228329566487,0.46341463923454285,0.26066761387320686
97,403,12,0.550000011920929,0.2908188617018701,0.9090909361839294,0.6614192818145894,0.46341463923454285,0.2609425728803237
96,404,12,0.550000011920929,0.29207921102827433,0.9090909361839294,0.6624888765929949,0.46341463923454285,0.2617719711201026
93,407,12,0.550000011920929,0.29226044538895385,0.9090909361839294,0.6629786431350052,0.46341463923454285,0.261844374477424
92,408,12,0.550000011920929,0.29215686586594175,0.9090909361839294,0.6630066823141247,0.46341463923454285,0.262057592179261
90,410,12,0.550000011920929,0.2926829298912752,0.9090909361839294,0.6646113259036367,0.46341463923454285,0.2626319191804746
88,412,12,0.550000011920929,0.2928398089591884,0.9090909361839294,0.664430583709652,0.46341463923454285,0.2629336505332618
87,413,13,0.550000011920929,0.293099276784618,0.9090909361839294,0.6652738145996814,0.46341463923454285,0.2631557268467134
85,415,13,0.550000011920929,0.29289156946252626,0.9090909361839294,0.6654083111199988,0.46341463923454285,0.2628732677324709
82,418,13,0.550000011920929,0.29270335248533336,0.9090909361839294,0.6650708823968349,0.46341463923454285,0.2626873064055397
81,419,13,0.550000011920929,0.2930787621523856,0.9090909361839294,0.6660542668761388,0.46341463923454285,0.26350465523599154
79,421,13,0.550000011920929,0.2931116421280026,0.9090909361839294,0.666826463368613,0.46341463923454285,0.26381354586104033
77,423,13,0.550000011920929,0.29326241451973895,0.9090909361839294,0.6671415950671438,0.46341463923454285,0.2635538461078707
75,425,13,0.550000011920929,0.29305882668670485,0.9090909361839294,0.6667293778587791,0.46341463923454285,0.2633831114628736
75,425,13,0.550000011920929,0.2929411796173629,0.9090909361839294,0.667351040840149,0.46341463923454285,0.26417827255585613
75,425,13,0.550000011920929,0.29305882663411253,0.9090909361839294,0.6679101490974426,0.46341463923454285,0.2648250923086615
75,425,13,0.550000011920929,0.2940000030836638,0.9090909361839294,0.668970192600699,0.46341463923454285,0.2650036415282418
74,426,13,0.550000011920929,0.2946009420365655,0.9090909361839294,0.6698788477221566,0.46341463923454285,0.2653606004418342
74,426,13,0.550000011920929,0.2942488293640071,0.9090909361839294,0.6699939723445776,0.46341463923454285,0.26558523369786885
73,427,13,0.550000011920929,0.29461358621088346,0.9090909361839294,0.6704189879972426,0.46341463923454285,0.266021554343036
72,428,13,0.550000011920929,0.29450934885992347,0.9090909361839294,0.6709261219774452,0.46341463923454285,0.26624315057959513
71,429,13,0.550000011920929,0.29510489815633334,0.9090909361839294,0.6714381636022688,0.46341463923454285,0.26710713434191574
66,434,13,0.550000011920929,0.29619815977384695,0.9090909361839294,0.6725094016933222,0.46341463923454285,0.26695330976615855
66,434,13,0.550000011920929,0.29585253767463193,0.9090909361839294,0.6725483725559877,0.46341463923454285,0.26747912539315116
